"","id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal","gold","sex_c","event_gender"
"11761","113144","Song Seong-Tae","M",28,177,73,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey  Hockey","Silver","0",-0.5,"Men's"
"11762","113146","Song Seung-Jun","M",28,183,105,"South Korea","KOR","2008 Summer",2008,"Summer","Beijing","Baseball","Baseball  Baseball","Gold","1",-0.5,"Men's"
"11763","113163","Darius Songaila","M",22,204,110,"Lithuania","LTU","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball  Basketball","Bronze","0",-0.5,"Men's"
"11764","113169","Rebecca Soni","F",21,173,61,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  100 metres Breaststroke","Silver","0",0.5,"Women's"
"11765","113169","Rebecca Soni","F",21,173,61,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  200 metres Breaststroke","Gold","1",0.5,"Women's"
"11766","113169","Rebecca Soni","F",21,173,61,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  4 x 100 metres Medley Relay","Silver","0",0.5,"Women's"
"11767","113169","Rebecca Soni","F",25,173,61,"United States","USA","2012 Summer",2012,"Summer","London","Swimming","Swimming  100 metres Breaststroke","Silver","0",0.5,"Women's"
"11768","113169","Rebecca Soni","F",25,173,61,"United States","USA","2012 Summer",2012,"Summer","London","Swimming","Swimming  200 metres Breaststroke","Gold","1",0.5,"Women's"
"11769","113169","Rebecca Soni","F",25,173,61,"United States","USA","2012 Summer",2012,"Summer","London","Swimming","Swimming  4 x 100 metres Medley Relay","Gold","1",0.5,"Women's"
"11770","113175","Chanatip Sonkham","F",21,166,49,"Thailand","THA","2012 Summer",2012,"Summer","London","Taekwondo","Taekwondo  Flyweight","Bronze","0",0.5,"Women's"
"11771","113176","Moustapha Sonko","M",28,192,92,"France","FRA","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball  Basketball","Silver","0",-0.5,"Men's"
"11772","113220","Matteo Soragna","M",28,197,93,"Italy","ITA","2004 Summer",2004,"Summer","Athina","Basketball","Basketball  Basketball","Silver","0",-0.5,"Men's"
"11773","113242","Jana Sorgers (-Rau)","F",28,181,77,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing  Quadruple Sculls","Gold","1",0.5,"Women's"
"11774","113243","Cdric Sorhaindo","M",28,192,110,"France","FRA","2012 Summer",2012,"Summer","London","Handball","Handball  Handball","Gold","1",-0.5,"Men's"
"11775","113243","Cdric Sorhaindo","M",32,192,110,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Handball","Handball  Handball","Silver","0",-0.5,"Men's"
"11776","113259","Pasi Martti Sormunen","M",23,185,91,"Finland","FIN","1994 Winter",1994,"Winter","Lillehammer","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",-0.5,"Men's"
"11777","113264","Slobodan Soro","M",29,196,100,"Serbia","SRB","2008 Summer",2008,"Summer","Beijing","Water Polo","Water Polo  Water Polo","Bronze","0",-0.5,"Men's"
"11778","113264","Slobodan Soro","M",33,196,100,"Serbia","SRB","2012 Summer",2012,"Summer","London","Water Polo","Water Polo  Water Polo","Bronze","0",-0.5,"Men's"
"11779","113274","Hanna Valerivna Sorokina","F",24,168,56,"Ukraine","UKR","2000 Summer",2000,"Summer","Sydney","Diving","Diving  Synchronized Springboard","Bronze","0",0.5,"Women's"
"11780","113276","Valeriya Mikhaylovna Sorokina","F",28,170,56,"Russia","RUS","2012 Summer",2012,"Summer","London","Badminton","Badminton  Doubles","Bronze","0",0.5,"Women's"
"11781","113280","Soronzonboldyn Battsetseg","F",22,170,67,"Mongolia","MGL","2012 Summer",2012,"Summer","London","Wrestling","Wrestling  Middleweight, Freestyle","Bronze","0",0.5,"Women's"
"11782","113302","Jos Ernesto Sosa","M",23,179,73,"Argentina","ARG","2008 Summer",2008,"Summer","Beijing","Football","Football  Football","Gold","1",-0.5,"Men's"
"11783","113323","Aleksandar otar","M",36,196,102,"Serbia and Montenegro","SCG","2000 Summer",2000,"Summer","Sydney","Water Polo","Water Polo  Water Polo","Bronze","0",-0.5,"Men's"
"11784","113326","Colleen Sostorics","F",22,163,76,"Canada","CAN","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",0.5,"Women's"
"11785","113326","Colleen Sostorics","F",26,163,76,"Canada","CAN","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",0.5,"Women's"
"11786","113326","Colleen Sostorics","F",30,163,76,"Canada","CAN","2010 Winter",2010,"Winter","Vancouver","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",0.5,"Women's"
"11787","113339","Kelly Jade Sotherton","F",27,178,66,"Great Britain","GBR","2004 Summer",2004,"Summer","Athina","Athletics","Athletics  Heptathlon","Bronze","0",0.5,"Women's"
"11788","113354","Yuliya Vladimirovna Sotnikova","F",29,170,60,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  4 x 400 metres Relay","Bronze","0",0.5,"Women's"
"11789","113376","Rafael Soto Andrade","M",46,172,74,"Spain","ESP","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Dressage, Team","Silver","0",-0.5,"Mixed"
"11790","113380","Javier Sotomayor Sanabria","M",32,193,80,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  High Jump","Silver","0",-0.5,"Men's"
"11791","113381","Lorenzo Sotomayor Collazo","M",31,185,64,"Azerbaijan","AZE","2016 Summer",2016,"Summer","Rio de Janeiro","Boxing","Boxing  Light-Welterweight","Silver","0",-0.5,"Men's"
"11792","113388","Leonardo Sottani","M",22,192,86,"Italy","ITA","1996 Summer",1996,"Summer","Atlanta","Water Polo","Water Polo  Water Polo","Bronze","0",-0.5,"Men's"
"11793","113389","Daniele Pasquale Sottile","M",36,186,73,"Italy","ITA","2016 Summer",2016,"Summer","Rio de Janeiro","Volleyball","Volleyball  Volleyball","Silver","0",-0.5,"Men's"
"11794","113417","Gabriela Soukalov (-Koukalov)","F",24,170,62,"Czech Republic","CZE","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  2 x 6 kilometres and 2 x 7.5 kilometres Relay","Silver","0",0.5,"Mixed"
"11795","113417","Gabriela Soukalov (-Koukalov)","F",24,170,62,"Czech Republic","CZE","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  12.5 kilometres Mass Start","Silver","0",0.5,"Women's"
"11796","113421","Jaroslav Soukup","M",31,183,66,"Czech Republic","CZE","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  10 kilometres Sprint","Bronze","0",-0.5,"Men's"
"11797","113421","Jaroslav Soukup","M",31,183,66,"Czech Republic","CZE","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  2 x 6 kilometres and 2 x 7.5 kilometres Relay","Silver","0",-0.5,"Mixed"
"11798","113455","Hamid Mohammad Sourian Reihanpour","M",26,167,64,"Iran","IRI","2012 Summer",2012,"Summer","London","Wrestling","Wrestling  Featherweight, Greco-Roman","Gold","1",-0.5,"Men's"
"11799","113459","Cludio Roberto de Sousa","M",26,168,72,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  4 x 100 metres Relay","Silver","0",-0.5,"Men's"
"11800","113471","Ashleigh ""Ash"" Southern","F",19,188,82,"Australia","AUS","2012 Summer",2012,"Summer","London","Water Polo","Water Polo  Water Polo","Bronze","0",0.5,"Women's"
"11801","113486","Douglas Correia de Souza","M",20,199,75,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Volleyball","Volleyball  Volleyball","Gold","1",-0.5,"Men's"
"11802","113499","Maurcio Luiz de Souza","M",27,209,93,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Volleyball","Volleyball  Volleyball","Gold","1",-0.5,"Men's"
"11803","113511","Dmitry Vladimirovich Sovolyov","M",24,183,74,"Russia","RUS","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Team","Gold","1",-0.5,"Mixed"
"11804","113515","Daouda Demba Sow","M",25,175,60,"France","FRA","2008 Summer",2008,"Summer","Beijing","Boxing","Boxing  Lightweight","Silver","0",-0.5,"Men's"
"11805","113529","Yelena Igorevna Soya","F",18,174,56,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Synchronized Swimming","Synchronized Swimming  Team","Gold","1",0.5,"Women's"
"11806","113553","Kasper Sndergaard Sarup","M",35,195,95,"Denmark","DEN","2016 Summer",2016,"Summer","Rio de Janeiro","Handball","Handball  Handball","Gold","1",-0.5,"Men's"
"11807","113555","dne Sndrl","M",26,180,88,"Norway","NOR","1998 Winter",1998,"Winter","Nagano","Speed Skating","Speed Skating  1,500 metres","Gold","1",-0.5,"Men's"
"11808","113555","dne Sndrl","M",30,180,88,"Norway","NOR","2002 Winter",2002,"Winter","Salt Lake City","Speed Skating","Speed Skating  1,500 metres","Bronze","0",-0.5,"Men's"
"11809","113602","Rolf Srensen","M",31,182,66,"Denmark","DEN","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling  Road Race, Individual","Silver","0",-0.5,"Men's"
"11810","113612","Else-Marthe Srlie Lybekk","F",22,177,76,"Norway","NOR","2000 Summer",2000,"Summer","Sydney","Handball","Handball  Handball","Bronze","0",0.5,"Women's"
"11811","113612","Else-Marthe Srlie Lybekk","F",29,177,76,"Norway","NOR","2008 Summer",2008,"Summer","Beijing","Handball","Handball  Handball","Gold","1",0.5,"Women's"
"11812","113621","Jaroslav paek","M",23,184,90,"Czech Republic","CZE","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"11813","113621","Jaroslav paek","M",32,184,90,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",-0.5,"Men's"
"11814","113645","Valeria Claudia Splty","F",22,169,64,"Switzerland","SUI","2006 Winter",2006,"Winter","Torino","Curling","Curling  Curling","Silver","0",0.5,"Women's"
"11815","113668","Torsten Spanneberg","M",25,202,88,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming  4 x 100 metres Medley Relay","Bronze","0",-0.5,"Men's"
"11816","113674","Ivana panovi","F",26,176,65,"Serbia","SRB","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics  Long Jump","Bronze","0",0.5,"Women's"
"11817","113720","Roscko Shane Specman","M",27,174,81,"South Africa","RSA","2016 Summer",2016,"Summer","Rio de Janeiro","Rugby Sevens","Rugby Sevens  Rugby Sevens","Bronze","0",-0.5,"Men's"
"11818","113763","Ashley Spencer","F",23,178,59,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics  400 metres Hurdles","Bronze","0",0.5,"Women's"
"11819","113850","Luka pik","M",21,196,95,"Slovenia","SLO","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing  Double Sculls","Gold","1",-0.5,"Men's"
"11820","113850","Luka pik","M",25,196,95,"Slovenia","SLO","2004 Summer",2004,"Summer","Athina","Rowing","Rowing  Double Sculls","Silver","0",-0.5,"Men's"
"11821","113850","Luka pik","M",33,196,95,"Slovenia","SLO","2012 Summer",2012,"Summer","London","Rowing","Rowing  Double Sculls","Bronze","0",-0.5,"Men's"
"11822","113856","John ""Johnny"" Spillane","M",29,183,67,"United States","USA","2010 Winter",2010,"Winter","Vancouver","Nordic Combined","Nordic Combined  Normal Hill / 10 km, Individual","Silver","0",-0.5,"Men's"
"11823","113856","John ""Johnny"" Spillane","M",29,183,67,"United States","USA","2010 Winter",2010,"Winter","Vancouver","Nordic Combined","Nordic Combined  Large Hill / 10 km, Individual","Silver","0",-0.5,"Men's"
"11824","113856","John ""Johnny"" Spillane","M",29,183,67,"United States","USA","2010 Winter",2010,"Winter","Vancouver","Nordic Combined","Nordic Combined  Team","Silver","0",-0.5,"Men's"
"11825","113868","Nikolay Nikolayevich Spinev","M",30,191,89,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Rowing","Rowing  Quadruple Sculls","Gold","1",-0.5,"Men's"
"11826","113883","Doina Tudora Sprcu (-Craciun)","F",25,180,71,"Romania","ROU","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing  Coxed Eights","Gold","1",0.5,"Women's"
"11827","113892","Darya Sergeyevna Spiridonova","F",18,156,45,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics  Team All-Around","Silver","0",0.5,"Women's"
"11828","113893","Nicola Spirig Hug","F",30,166,54,"Switzerland","SUI","2012 Summer",2012,"Summer","London","Triathlon","Triathlon  Olympic Distance","Gold","1",0.5,"Women's"
"11829","113893","Nicola Spirig Hug","F",34,166,54,"Switzerland","SUI","2016 Summer",2016,"Summer","Rio de Janeiro","Triathlon","Triathlon  Olympic Distance","Silver","0",0.5,"Women's"
"11830","113907","Marko Spittka","M",25,179,88,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Judo","Judo  Middleweight","Bronze","0",-0.5,"Men's"
"11831","113913","Sabine Spitz","F",32,167,60,"Germany","GER","2004 Summer",2004,"Summer","Athina","Cycling","Cycling  Mountainbike, Cross-Country","Bronze","0",0.5,"Women's"
"11832","113913","Sabine Spitz","F",36,167,60,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Cycling","Cycling  Mountainbike, Cross-Country","Gold","1",0.5,"Women's"
"11833","113913","Sabine Spitz","F",40,167,60,"Germany","GER","2012 Summer",2012,"Summer","London","Cycling","Cycling  Mountainbike, Cross-Country","Silver","0",0.5,"Women's"
"11834","113927","Denis poljari","M",24,194,96,"Croatia","CRO","2004 Summer",2004,"Summer","Athina","Handball","Handball  Handball","Gold","1",-0.5,"Men's"
"11835","113937","Natalie Marie Spooner","F",23,178,80,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",0.5,"Women's"
"11836","113942","Rachael Pamela Sporn","F",28,187,68,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Basketball","Basketball  Basketball","Bronze","0",0.5,"Women's"
"11837","113942","Rachael Pamela Sporn","F",32,187,68,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball  Basketball","Silver","0",0.5,"Women's"
"11838","113942","Rachael Pamela Sporn","F",36,187,68,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Basketball","Basketball  Basketball","Silver","0",0.5,"Women's"
"11839","113946","Barbora potkov","F",27,182,80,"Czech Republic","CZE","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics  Javelin Throw","Gold","1",0.5,"Women's"
"11840","113946","Barbora potkov","F",31,182,80,"Czech Republic","CZE","2012 Summer",2012,"Summer","London","Athletics","Athletics  Javelin Throw","Gold","1",0.5,"Women's"
"11841","113946","Barbora potkov","F",35,182,80,"Czech Republic","CZE","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics  Javelin Throw","Bronze","0",0.5,"Women's"
"11842","113962","Goran prem","M",25,183,85,"Croatia","CRO","2004 Summer",2004,"Summer","Athina","Handball","Handball  Handball","Gold","1",-0.5,"Men's"
"11843","113965","Christian David Sprenger","M",22,196,92,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  4 x 100 metres Medley Relay","Silver","0",-0.5,"Men's"
"11844","113965","Christian David Sprenger","M",26,196,92,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming  100 metres Breaststroke","Silver","0",-0.5,"Men's"
"11845","113965","Christian David Sprenger","M",26,196,92,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming  4 x 100 metres Medley Relay","Bronze","0",-0.5,"Men's"
"11846","113968","Nicholas Sprenger","M",19,190,88,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Swimming","Swimming  4 x 200 metres Freestyle Relay","Silver","0",-0.5,"Men's"
"11847","113975","Justin Edward Spring","M",24,170,64,"United States","USA","2008 Summer",2008,"Summer","Beijing","Gymnastics","Gymnastics  Team All-Around","Bronze","0",-0.5,"Men's"
"11848","113991","Maria Springwald","F",25,174,69,"Poland","POL","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing  Quadruple Sculls","Bronze","0",0.5,"Women's"
"11849","113992","Annika Sprink","F",20,173,61,"Germany","GER","2016 Summer",2016,"Summer","Rio de Janeiro","Hockey","Hockey  Hockey","Bronze","0",0.5,"Women's"
"11850","113997","Daniel Sproule","M",22,180,76,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Hockey","Hockey  Hockey","Bronze","0",-0.5,"Men's"
"11851","113997","Daniel Sproule","M",26,180,76,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey  Hockey","Bronze","0",-0.5,"Men's"
"11852","114036","ric Claude Franois Srecki","M",32,193,88,"France","FRA","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing  epee, Team","Bronze","0",-0.5,"Men's"
"11853","114036","ric Claude Franois Srecki","M",36,193,88,"France","FRA","2000 Summer",2000,"Summer","Sydney","Fencing","Fencing  epee, Team","Silver","0",-0.5,"Men's"
"11854","114059","Sukanya Srisurat","F",21,155,58,"Thailand","THA","2016 Summer",2016,"Summer","Rio de Janeiro","Weightlifting","Weightlifting  Lightweight","Gold","1",0.5,"Women's"
"11855","114075","Daniela Lucia ""Dani"" Sruoga","F",24,171,64,"Argentina","ARG","2012 Summer",2012,"Summer","London","Hockey","Hockey  Hockey","Silver","0",0.5,"Women's"
"11856","114076","Mara Josefina ""Jose"" Sruoga","F",21,171,60,"Argentina","ARG","2012 Summer",2012,"Summer","London","Hockey","Hockey  Hockey","Silver","0",0.5,"Women's"
"11857","114078","rif rifov","M",23,180,97,"Azerbaijan","AZE","2012 Summer",2012,"Summer","London","Wrestling","Wrestling  Light-Heavyweight, Freestyle","Gold","1",-0.5,"Men's"
"11858","114078","rif rifov","M",27,180,97,"Azerbaijan","AZE","2016 Summer",2016,"Summer","Rio de Janeiro","Wrestling","Wrestling  Light-Heavyweight, Freestyle","Bronze","0",-0.5,"Men's"
"11859","114079","Sabah riti","M",27,192,130,"Azerbaijan","AZE","2016 Summer",2016,"Summer","Rio de Janeiro","Wrestling","Wrestling  Super-Heavyweight, Greco-Roman","Bronze","0",-0.5,"Men's"
"11860","114084","Marianne St-Gelais","F",19,163,62,"Canada","CAN","2010 Winter",2010,"Winter","Vancouver","Short Track Speed Skating","Short Track Speed Skating  500 metres","Silver","0",0.5,"Women's"
"11861","114084","Marianne St-Gelais","F",19,163,62,"Canada","CAN","2010 Winter",2010,"Winter","Vancouver","Short Track Speed Skating","Short Track Speed Skating  3,000 metres Relay","Silver","0",0.5,"Women's"
"11862","114084","Marianne St-Gelais","F",23,163,62,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Short Track Speed Skating","Short Track Speed Skating  3,000 metres Relay","Silver","0",0.5,"Women's"
"11863","114085","Kim St-Pierre","F",23,175,71,"Canada","CAN","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",0.5,"Women's"
"11864","114085","Kim St-Pierre","F",27,175,71,"Canada","CAN","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",0.5,"Women's"
"11865","114085","Kim St-Pierre","F",31,175,71,"Canada","CAN","2010 Winter",2010,"Winter","Vancouver","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",0.5,"Women's"
"11866","114097","France St. Louis","F",39,174,65,"Canada","CAN","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey  Ice Hockey","Silver","0",0.5,"Women's"
"11867","114099","Martin St. Louis","M",38,176,84,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
